a,b,m,n1,n2,n3,Area
0.202020202020202,0.202020202020202,8,11.0050251256281,11.0050251256281,11.0050251256281,0.161429207209411
0.202020202020202,0.202020202020202,8,11.0854271356784,11.0854271356784,11.0854271356784,0.161455596498866
0.202020202020202,0.202020202020202,8,11.1658291457286,11.1658291457286,11.1658291457286,0.161481453315071
0.202020202020202,0.202020202020202,8,11.2462311557789,11.2462311557789,11.2462311557789,0.161506791881564
0.202020202020202,0.202020202020202,8,11.3266331658291,11.3266331658291,11.3266331658291,0.161531625950326
0.202020202020202,0.202020202020202,8,11.4070351758794,11.4070351758794,11.4070351758794,0.161555968820402
0.202020202020202,0.202020202020202,8,11.4874371859296,11.4874371859296,11.4874371859296,0.161579833355683
0.202020202020202,0.202020202020202,8,11.5678391959799,11.5678391959799,11.5678391959799,0.16160323200187
0.202020202020202,0.202020202020202,8,11.6482412060301,11.6482412060301,11.6482412060301,0.161626176802676
0.202020202020202,0.202020202020202,8,11.7286432160804,11.7286432160804,11.7286432160804,0.161648679415298
0.202020202020202,0.202020202020202,8,11.8090452261307,11.8090452261307,11.8090452261307,0.161670751125203
0.202020202020202,0.202020202020202,8,11.8894472361809,11.8894472361809,11.8894472361809,0.161692402860255
0.202020202020202,0.202020202020202,8,11.9698492462312,11.9698492462312,11.9698492462312,0.161713645204221
0.202020202020202,0.202020202020202,8,12.0502512562814,12.0502512562814,12.0502512562814,0.161734488409687
0.202020202020202,0.202020202020202,8,12.1306532663317,12.1306532663317,12.1306532663317,0.161754942410409
0.202020202020202,0.202020202020202,8,12.2110552763819,12.2110552763819,12.2110552763819,0.161775016833136
0.202020202020202,0.202020202020202,8,12.2914572864322,12.2914572864322,12.2914572864322,0.161794721008916
0.202020202020202,0.202020202020202,8,12.3718592964824,12.3718592964824,12.3718592964824,0.16181406398393
0.202020202020202,0.202020202020202,8,12.4522613065327,12.4522613065327,12.4522613065327,0.161833054529858
0.202020202020202,0.202020202020202,8,12.5326633165829,12.5326633165829,12.5326633165829,0.161851701153809
0.202020202020202,0.202020202020202,8,12.6130653266332,12.6130653266332,12.6130653266332,0.161870012107839
0.202020202020202,0.202020202020202,8,12.6934673366834,12.6934673366834,12.6934673366834,0.161887995398065
0.202020202020202,0.202020202020202,8,12.7738693467337,12.7738693467337,12.7738693467337,0.161905658793411
0.202020202020202,0.202020202020202,8,12.8542713567839,12.8542713567839,12.8542713567839,0.161923009833981
0.202020202020202,0.202020202020202,8,12.9346733668342,12.9346733668342,12.9346733668342,0.161940055839102
0.202020202020202,0.202020202020202,8,13.0150753768844,13.0150753768844,13.0150753768844,0.161956803915031
0.202020202020202,0.202020202020202,8,13.0954773869347,13.0954773869347,13.0954773869347,0.161973260962352
0.202020202020202,0.202020202020202,8,13.1758793969849,13.1758793969849,13.1758793969849,0.161989433683075
0.202020202020202,0.202020202020202,8,13.2562814070352,13.2562814070352,13.2562814070352,0.162005328587454
0.202020202020202,0.202020202020202,8,13.3366834170854,13.3366834170854,13.3366834170854,0.16202095200053
0.202020202020202,0.202020202020202,8,13.4170854271357,13.4170854271357,13.4170854271357,0.162036310068414
0.202020202020202,0.202020202020202,8,13.4974874371859,13.4974874371859,13.4974874371859,0.162051408764329
0.202020202020202,0.202020202020202,8,13.5778894472362,13.5778894472362,13.5778894472362,0.162066253894409
0.202020202020202,0.202020202020202,8,13.6582914572864,13.6582914572864,13.6582914572864,0.162080851103274
0.202020202020202,0.202020202020202,8,13.7386934673367,13.7386934673367,13.7386934673367,0.16209520587939
0.202020202020202,0.202020202020202,8,13.8190954773869,13.8190954773869,13.8190954773869,0.162109323560228
0.202020202020202,0.202020202020202,8,13.8994974874372,13.8994974874372,13.8994974874372,0.162123209337211
0.202020202020202,0.202020202020202,8,13.9798994974874,13.9798994974874,13.9798994974874,0.16213686826049
0.202020202020202,0.202020202020202,8,14.0603015075377,14.0603015075377,14.0603015075377,0.162150305243527
0.202020202020202,0.202020202020202,8,14.1407035175879,14.1407035175879,14.1407035175879,0.162163525067511
0.202020202020202,0.202020202020202,8,14.2211055276382,14.2211055276382,14.2211055276382,0.162176532385603
0.202020202020202,0.202020202020202,8,14.3015075376884,14.3015075376884,14.3015075376884,0.162189331727035
0.202020202020202,0.202020202020202,8,14.3819095477387,14.3819095477387,14.3819095477387,0.162201927501038
0.202020202020202,0.202020202020202,8,14.4623115577889,14.4623115577889,14.4623115577889,0.162214324000647
0.202020202020202,0.202020202020202,8,14.5427135678392,14.5427135678392,14.5427135678392,0.162226525406345
0.202020202020202,0.202020202020202,8,14.6231155778894,14.6231155778894,14.6231155778894,0.162238535789594
0.202020202020202,0.202020202020202,8,14.7035175879397,14.7035175879397,14.7035175879397,0.16225035911622
0.202020202020202,0.202020202020202,8,14.78391959799,14.78391959799,14.78391959799,0.16226199924969
0.202020202020202,0.202020202020202,8,14.8643216080402,14.8643216080402,14.8643216080402,0.162273459954261
0.202020202020202,0.202020202020202,8,14.9447236180905,14.9447236180905,14.9447236180905,0.162284744898025
0.202020202020202,0.202020202020202,8,15.0251256281407,15.0251256281407,15.0251256281407,0.162295857655836
0.202020202020202,0.202020202020202,8,15.105527638191,15.105527638191,15.105527638191,0.162306801712145
0.202020202020202,0.202020202020202,8,15.1859296482412,15.1859296482412,15.1859296482412,0.162317580463722
0.202020202020202,0.202020202020202,8,15.2663316582915,15.2663316582915,15.2663316582915,0.162328197222297
0.202020202020202,0.202020202020202,8,15.3467336683417,15.3467336683417,15.3467336683417,0.162338655217096
0.202020202020202,0.202020202020202,8,15.427135678392,15.427135678392,15.427135678392,0.162348957597297
0.202020202020202,0.202020202020202,8,15.5075376884422,15.5075376884422,15.5075376884422,0.162359107434398
0.202020202020202,0.202020202020202,8,15.5879396984925,15.5879396984925,15.5879396984925,0.162369107724505
0.202020202020202,0.202020202020202,8,15.6683417085427,15.6683417085427,15.6683417085427,0.162378961390541
0.202020202020202,0.202020202020202,8,15.748743718593,15.748743718593,15.748743718593,0.162388671284382
0.202020202020202,0.202020202020202,8,15.8291457286432,15.8291457286432,15.8291457286432,0.162398240188915
0.202020202020202,0.202020202020202,8,15.9095477386935,15.9095477386935,15.9095477386935,0.162407670820033
0.202020202020202,0.202020202020202,8,15.9899497487437,15.9899497487437,15.9899497487437,0.162416965828562
0.202020202020202,0.202020202020202,8,16.070351758794,16.070351758794,16.070351758794,0.162426127802119
0.202020202020202,0.202020202020202,8,16.1507537688442,16.1507537688442,16.1507537688442,0.162435159266915
0.202020202020202,0.202020202020202,8,16.2311557788945,16.2311557788945,16.2311557788945,0.162444062689491
0.202020202020202,0.202020202020202,8,16.3115577889447,16.3115577889447,16.3115577889447,0.162452840478407
0.202020202020202,0.202020202020202,8,16.391959798995,16.391959798995,16.391959798995,0.162461494985862
0.202020202020202,0.202020202020202,8,16.4723618090452,16.4723618090452,16.4723618090452,0.162470028509275
0.202020202020202,0.202020202020202,8,16.5527638190955,16.5527638190955,16.5527638190955,0.162478443292806
0.202020202020202,0.202020202020202,8,16.6331658291457,16.6331658291457,16.6331658291457,0.162486741528832
0.202020202020202,0.202020202020202,8,16.713567839196,16.713567839196,16.713567839196,0.162494925359372
0.202020202020202,0.202020202020202,8,16.7939698492462,16.7939698492462,16.7939698492462,0.162502996877467
0.202020202020202,0.202020202020202,8,16.8743718592965,16.8743718592965,16.8743718592965,0.162510958128524
0.202020202020202,0.202020202020202,8,16.9547738693467,16.9547738693467,16.9547738693467,0.162518811111603
0.202020202020202,0.202020202020202,8,17.035175879397,17.035175879397,17.035175879397,0.162526557780676
0.202020202020202,0.202020202020202,8,17.1155778894472,17.1155778894472,17.1155778894472,0.162534200045842
0.202020202020202,0.202020202020202,8,17.1959798994975,17.1959798994975,17.1959798994975,0.162541739774498
0.202020202020202,0.202020202020202,8,17.2763819095477,17.2763819095477,17.2763819095477,0.162549178792488
0.202020202020202,0.202020202020202,8,17.356783919598,17.356783919598,17.356783919598,0.162556518885199
0.202020202020202,0.202020202020202,8,17.4371859296482,17.4371859296482,17.4371859296482,0.162563761798637
0.202020202020202,0.202020202020202,8,17.5175879396985,17.5175879396985,17.5175879396985,0.162570909240463
0.202020202020202,0.202020202020202,8,17.5979899497487,17.5979899497487,17.5979899497487,0.162577962880999
0.202020202020202,0.202020202020202,8,17.678391959799,17.678391959799,17.678391959799,0.162584924354204
0.202020202020202,0.202020202020202,8,17.7587939698492,17.7587939698492,17.7587939698492,0.162591795258616
0.202020202020202,0.202020202020202,8,17.8391959798995,17.8391959798995,17.8391959798995,0.162598577158277
0.202020202020202,0.202020202020202,8,17.9195979899498,17.9195979899498,17.9195979899498,0.162605271583614
0.202020202020202,0.202020202020202,8,18,18,18,0.162611880032307
0.204040404040404,0.204040404040404,8,2,2,2,0.130923236916212
0.204040404040404,0.204040404040404,8,2.08040201005025,2.08040201005025,2.08040201005025,0.132872660641493
0.204040404040404,0.204040404040404,8,2.1608040201005,2.1608040201005,2.1608040201005,0.134669720798222
0.204040404040404,0.204040404040404,8,2.24120603015075,2.24120603015075,2.24120603015075,0.136329510254997
0.204040404040404,0.204040404040404,8,2.32160804020101,2.32160804020101,2.32160804020101,0.137865359367783
0.204040404040404,0.204040404040404,8,2.40201005025126,2.40201005025126,2.40201005025126,0.139289065751068
0.204040404040404,0.204040404040404,8,2.48241206030151,2.48241206030151,2.48241206030151,0.140611092394548
0.204040404040404,0.204040404040404,8,2.56281407035176,2.56281407035176,2.56281407035176,0.14184073836267
0.204040404040404,0.204040404040404,8,2.64321608040201,2.64321608040201,2.64321608040201,0.142986285881811
0.204040404040404,0.204040404040404,8,2.72361809045226,2.72361809045226,2.72361809045226,0.144055127163192
0.204040404040404,0.204040404040404,8,2.80402010050251,2.80402010050251,2.80402010050251,0.145053873869444
0.204040404040404,0.204040404040404,8,2.88442211055276,2.88442211055276,2.88442211055276,0.145988451728985
0.204040404040404,0.204040404040404,8,2.96482412060301,2.96482412060301,2.96482412060301,0.146864182442626
0.204040404040404,0.204040404040404,8,3.04522613065327,3.04522613065327,3.04522613065327,0.147685854712278
0.204040404040404,0.204040404040404,8,3.12562814070352,3.12562814070352,3.12562814070352,0.148457785950017
0.204040404040404,0.204040404040404,8,3.20603015075377,3.20603015075377,3.20603015075377,0.149183875993022
0.204040404040404,0.204040404040404,8,3.28643216080402,3.28643216080402,3.28643216080402,0.149867653951639
0.204040404040404,0.204040404040404,8,3.36683417085427,3.36683417085427,3.36683417085427,0.150512319149495
0.204040404040404,0.204040404040404,8,3.44723618090452,3.44723618090452,3.44723618090452,0.151120776971986
0.204040404040404,0.204040404040404,8,3.52763819095477,3.52763819095477,3.52763819095477,0.151695670318733
0.204040404040404,0.204040404040404,8,3.60804020100502,3.60804020100502,3.60804020100502,0.152239407253577
0.204040404040404,0.204040404040404,8,3.68844221105528,3.68844221105528,3.68844221105528,0.152754185359257
0.204040404040404,0.204040404040404,8,3.76884422110553,3.76884422110553,3.76884422110553,0.15324201323085
0.204040404040404,0.204040404040404,8,3.84924623115578,3.84924623115578,3.84924623115578,0.153704729480061
0.204040404040404,0.204040404040404,8,3.92964824120603,3.92964824120603,3.92964824120603,0.154144019569945
0.204040404040404,0.204040404040404,8,4.01005025125628,4.01005025125628,4.01005025125628,0.154561430754988
0.204040404040404,0.204040404040404,8,4.09045226130653,4.09045226130653,4.09045226130653,0.154958385363498
0.204040404040404,0.204040404040404,8,4.17085427135678,4.17085427135678,4.17085427135678,0.155336192626956
0.204040404040404,0.204040404040404,8,4.25125628140704,4.25125628140704,4.25125628140704,0.155696059233312
0.204040404040404,0.204040404040404,8,4.33165829145729,4.33165829145729,4.33165829145729,0.156039098757676
0.204040404040404,0.204040404040404,8,4.41206030150754,4.41206030150754,4.41206030150754,0.1563663401036
0.204040404040404,0.204040404040404,8,4.49246231155779,4.49246231155779,4.49246231155779,0.156678735070847
0.204040404040404,0.204040404040404,8,4.57286432160804,4.57286432160804,4.57286432160804,0.156977165150624
0.204040404040404,0.204040404040404,8,4.65326633165829,4.65326633165829,4.65326633165829,0.157262447636453
0.204040404040404,0.204040404040404,8,4.73366834170854,4.73366834170854,4.73366834170854,0.157535341127765
0.204040404040404,0.204040404040404,8,4.81407035175879,4.81407035175879,4.81407035175879,0.157796550493784
0.204040404040404,0.204040404040404,8,4.89447236180905,4.89447236180905,4.89447236180905,0.158046731356954
0.204040404040404,0.204040404040404,8,4.9748743718593,4.9748743718593,4.9748743718593,0.158286494148036
0.204040404040404,0.204040404040404,8,5.05527638190955,5.05527638190955,5.05527638190955,0.158516407778727
0.204040404040404,0.204040404040404,8,5.1356783919598,5.1356783919598,5.1356783919598,0.158737002972285
0.204040404040404,0.204040404040404,8,5.21608040201005,5.21608040201005,5.21608040201005,0.158948775287872
0.204040404040404,0.204040404040404,8,5.2964824120603,5.2964824120603,5.2964824120603,0.159152187870241
0.204040404040404,0.204040404040404,8,5.37688442211055,5.37688442211055,5.37688442211055,0.159347673952778
0.204040404040404,0.204040404040404,8,5.4572864321608,5.4572864321608,5.4572864321608,0.159535639138742
0.204040404040404,0.204040404040404,8,5.53768844221106,5.53768844221106,5.53768844221106,0.159716463482804
0.204040404040404,0.204040404040404,8,5.61809045226131,5.61809045226131,5.61809045226131,0.159890503392524
0.204040404040404,0.204040404040404,8,5.69849246231156,5.69849246231156,5.69849246231156,0.160058093367289
0.204040404040404,0.204040404040404,8,5.77889447236181,5.77889447236181,5.77889447236181,0.160219547590339
0.204040404040404,0.204040404040404,8,5.85929648241206,5.85929648241206,5.85929648241206,0.160375161387842
0.204040404040404,0.204040404040404,8,5.93969849246231,5.93969849246231,5.93969849246231,0.160525212567526
0.204040404040404,0.204040404040404,8,6.02010050251256,6.02010050251256,6.02010050251256,0.160669962648042
0.204040404040404,0.204040404040404,8,6.10050251256281,6.10050251256281,6.10050251256281,0.160809657989122
0.204040404040404,0.204040404040404,8,6.18090452261307,6.18090452261307,6.18090452261307,0.160944530831537
0.204040404040404,0.204040404040404,8,6.26130653266332,6.26130653266332,6.26130653266332,0.161074800254969
0.204040404040404,0.204040404040404,8,6.34170854271357,6.34170854271357,6.34170854271357,0.161200673061099
0.204040404040404,0.204040404040404,8,6.42211055276382,6.42211055276382,6.42211055276382,0.161322344588492
0.204040404040404,0.204040404040404,8,6.50251256281407,6.50251256281407,6.50251256281407,0.161439999465219
0.204040404040404,0.204040404040404,8,6.58291457286432,6.58291457286432,6.58291457286432,0.161553812304577
0.204040404040404,0.204040404040404,8,6.66331658291457,6.66331658291457,6.66331658291457,0.16166394834876
0.204040404040404,0.204040404040404,8,6.74371859296482,6.74371859296482,6.74371859296482,0.16177056406488
0.204040404040404,0.204040404040404,8,6.82412060301507,6.82412060301507,6.82412060301507,0.16187380769731
0.204040404040404,0.204040404040404,8,6.90452261306533,6.90452261306533,6.90452261306533,0.161973819779963
0.204040404040404,0.204040404040404,8,6.98492462311558,6.98492462311558,6.98492462311558,0.162070733611794
0.204040404040404,0.204040404040404,8,7.06532663316583,7.06532663316583,7.06532663316583,0.162164675698494
0.204040404040404,0.204040404040404,8,7.14572864321608,7.14572864321608,7.14572864321608,0.162255766163101
0.204040404040404,0.204040404040404,8,7.22613065326633,7.22613065326633,7.22613065326633,0.162344119127987
0.204040404040404,0.204040404040404,8,7.30653266331658,7.30653266331658,7.30653266331658,0.162429843070494
0.204040404040404,0.204040404040404,8,7.38693467336683,7.38693467336683,7.38693467336683,0.162513041154242
0.204040404040404,0.204040404040404,8,7.46733668341709,7.46733668341709,7.46733668341709,0.162593811538023
0.204040404040404,0.204040404040404,8,7.54773869346734,7.54773869346734,7.54773869346734,0.162672247663968
0.204040404040404,0.204040404040404,8,7.62814070351759,7.62814070351759,7.62814070351759,0.162748438526574
0.204040404040404,0.204040404040404,8,7.70854271356784,7.70854271356784,7.70854271356784,0.162822468924022
0.204040404040404,0.204040404040404,8,7.78894472361809,7.78894472361809,7.78894472361809,0.162894419693102
0.204040404040404,0.204040404040404,8,7.86934673366834,7.86934673366834,7.86934673366834,0.162964367928961
0.204040404040404,0.204040404040404,8,7.94974874371859,7.94974874371859,7.94974874371859,0.163032387190778
0.204040404040404,0.204040404040404,8,8.03015075376884,8.03015075376884,8.03015075376884,0.163098547694379
0.204040404040404,0.204040404040404,8,8.1105527638191,8.1105527638191,8.1105527638191,0.163162916492747
